,Date,24-Hour_Passes,3-Day_Passes,Total_Trips_Since_Launch,Miles_to_Date,Miles_Today,Total_Members_All_Time,Trips_in_Past_24hrs
1087,9/22/2016,1681,207.0,35275451.0,53649208.017000005,146370.0,198363.0,67762
1088,9/23/2016,2053,248.0,35340950.0,53791666.017000005,142458.0,198577.0,65499
1089,9/24/2016,3990,212.0,35394208.0,53929021.017000005,137355.0,198827.0,53258
1090,9/25/2016,3871,169.0,35447771.0,54072333.017000005,143312.0,199198.0,53563
1091,9/26/2016,1375,170.0,35508891.0,54200344.017000005,128011.0,199480.0,61120
1092,9/27/2016,1175,150.0,35570225.0,54322691.017000005,122347.0,199739.0,61334
1093,9/28/2016,931,107.0,35629681.0,54442763.017000005,120072.0,199989.0,59456
1094,9/29/2016,808,131.0,35685231.0,54547127.017000005,104364.0,200201.0,55550
1095,9/30/2016,175,20.0,35706599.0,54592321.017000005,45194.0,200447.0,21368
1096,10/1/2016,2017,133.0,35746408.0,54684092.017000005,91771.0,200544.0,39809
1097,10/2/2016,2147,119.0,35787426.0,54784517.017000005,100425.0,200664.0,41018
1098,10/3/2016,1514,183.0,35843795.0,54901199.017000005,116682.0,200829.0,56369
1099,10/4/2016,1035,144.0,35903991.0,55024750.017000005,123551.0,200954.0,60196
1100,10/5/2016,1240,160.0,35969022.0,55151692.017000005,126942.0,201115.0,65031
1101,10/6/2016,1580,205.0,36036602.0,55289259.017000005,137567.0,201234.0,67580
1102,10/7/2016,2398,222.0,36102483.0,55431871.017000005,142612.0,201369.0,65881
1103,10/8/2016,2002,160.0,36137107.0,55518689.017000005,86818.0,201485.0,34624
1104,10/9/2016,713,56.0,36158794.0,55565023.017000005,46334.0,201539.0,21687
1105,10/10/2016,2013,163.0,36211042.0,55672510.017000005,107487.0,201664.0,52248
1106,10/11/2016,1172,142.0,36269796.0,55785738.017000005,113228.0,201761.0,58754
1107,10/12/2016,1170,153.0,36327293.0,55905589.017000005,119851.0,201880.0,57497
1108,10/13/2016,1064,168.0,36388502.0,56023112.017000005,117523.0,201984.0,61209
1109,10/14/2016,1592,183.0,36449063.0,56146112.017000005,123000.0,202090.0,60561
1110,10/15/2016,3904,207.0,36501054.0,56284345.017000005,138233.0,202215.0,51991
1111,10/16/2016,3195,172.0,36549920.0,56410895.017000005,126550.0,202343.0,48866
1112,10/17/2016,1447,236.0,36612569.0,56543026.017000005,132131.0,202502.0,62649
1113,10/18/2016,1656,194.0,36680793.0,56686661.017000005,143635.0,202653.0,68224
1114,10/19/2016,1902,164.0,36750551.0,56832008.017000005,145347.0,202772.0,69758
1115,10/20/2016,1377,198.0,36814219.0,56963694.017000005,131686.0,202893.0,63668
1116,10/21/2016,724,102.0,36855084.0,57044481.017000005,80787.0,202960.0,40865
1117,10/22/2016,658,45.0,36880385.0,57100038.017000005,55557.0,203019.0,25301
1118,10/23/2016,2616,134.0,36921847.0,57199916.017000005,99878.0,203137.0,41462
1119,10/24/2016,1145,146.0,36977101.0,57306809.017000005,106893.0,203269.0,55254
1120,10/25/2016,716,102.0,37029768.0,57403657.017000005,96848.0,203349.0,52667
1121,10/26/2016,809,85.0,37082234.0,57507527.017000005,103870.0,203410.0,52466
1122,10/27/2016,101,23.0,37103288.0,57547187.017000005,39660.0,203449.0,21054
1123,10/28/2016,766,111.0,37149521.0,57637044.017000005,89857.0,203492.0,46233
1124,10/29/2016,2615,153.0,37192034.0,57740318.017000005,103274.0,203579.0,42513
1125,10/30/2016,2971,114.0,37229794.0,57847890.017000005,107572.0,203697.0,37760
1126,10/31/2016,1090,123.0,37279865.0,57955765.017000005,107875.0,203787.0,50071
1127,11/1/2016,868,105.0,37335809.0,58065821.017000005,110056.0,203888.0,55944
1128,11/2/2016,1242,141.0,37397942.0,58199079.017000005,133258.0,203993.0,62133
1129,11/3/2016,943,174.0,37457574.0,58323752.017000005,124673.0,204108.0,59632
1130,11/4/2016,1538,207.0,37515441.0,58450259.017000005,126507.0,204195.0,57867
1131,11/5/2016,3416,177.0,37564128.0,58578898.017000005,128639.0,204301.0,48687
1132,11/6/2016,2293,97.0,37603541.0,58683084.017000005,104186.0,204428.0,39413
1133,11/7/2016,972,119.0,37653424.0,58789568.017000005,106484.0,204520.0,49883
1134,11/8/2016,1137,107.0,37710013.0,58913286.017000005,123718.0,204616.0,56589
1135,11/9/2016,257,40.0,37748063.0,58989169.017000005,75883.0,204660.0,38050
1136,11/10/2016,813,139.0,37798926.0,59100641.017000005,111472.0,204728.0,50863
1137,11/11/2016,1248,165.0,37844752.0,59205662.017000005,105021.0,204802.0,45826
1138,11/12/2016,1916,114.0,37879416.0,59292630.017000005,86968.0,204865.0,34664
1139,11/13/2016,2076,95.0,37916222.0,59388309.017000005,95679.0,204958.0,36806
1140,11/14/2016,728,97.0,37965032.0,59501899.017000005,113590.0,205034.0,48810
1141,11/15/2016,105,16.0,37987916.0,59550696.017000005,48797.0,205073.0,22884
1142,11/16/2016,703,113.0,38041244.0,59658527.017000005,107831.0,205170.0,53328
1143,11/17/2016,711,106.0,38095133.0,59767945.017000005,109418.0,205231.0,53889
1144,11/18/2016,1051,125.0,38148503.0,59877747.017000005,109802.0,205286.0,53370
1145,11/19/2016,2272,87.0,38189711.0,59975768.017000005,98021.0,205376.0,41208
1146,11/20/2016,350,34.0,38210327.0,60021540.017000005,45772.0,205407.0,20616
1147,11/21/2016,148,38.0,38243291.0,60091294.017000005,69754.0,205449.0,32964
1148,11/22/2016,290,35.0,38280014.0,60163886.017000005,72592.0,205479.0,36723
1149,11/23/2016,481,56.0,38314476.0,60236891.017000005,73005.0,205501.0,34462
1150,11/24/2016,641,73.0,38326598.0,60279234.017000005,42343.0,205518.0,12122
1151,11/25/2016,1011,67.0,38347578.0,60341678.017000005,62444.0,205545.0,20980
1152,11/26/2016,1356,44.0,38371388.0,60407332.017000005,65654.0,205572.0,23810
1153,11/27/2016,945,31.0,38395464.0,60481713.017000005,74381.0,205607.0,24076
1154,11/28/2016,485,42.0,38437550.0,60565013.017000005,83300.0,205667.0,42086
1155,11/29/2016,48,9.0,38452134.0,60596002.017000005,30989.0,205696.0,14584
1156,11/30/2016,117,10.0,38476568.0,60648426.017000005,52424.0,205729.0,24434
1157,12/1/2016,389,58.0,38519801.0,60738665.017000005,90239.0,205762.0,43233
1158,12/2/2016,440,52.0,38562159.0,60827757.017000005,89092.0,205794.0,42358
1159,12/3/2016,854,58.0,38592012.0,60898610.017000005,70853.0,205824.0,29853
1160,12/4/2016,930,28.0,38619466.0,60970339.017000005,71729.0,205857.0,27454
1161,12/5/2016,278,38.0,38655393.0,61050553.017000005,80214.0,205897.0,35927
1162,12/6/2016,228,26.0,38688718.0,61117740.017000005,67187.0,205939.0,33325
1163,12/7/2016,270,18.0,38726728.0,61194345.017000005,76605.0,205967.0,38010
1164,12/8/2016,235,23.0,38766349.0,61266564.017000005,72219.0,205998.0,39621
1165,12/9/2016,214,31.0,38799889.0,61330514.017000005,63950.0,206021.0,33540
1166,12/10/2016,490,20.0,38822268.0,61383230.017000005,52716.0,206033.0,22379
1167,12/11/2016,287,6.0,38840066.0,61424970.017000005,41740.0,206049.0,17798
1168,12/12/2016,175,14.0,38869101.0,61483671.017000005,58701.0,206066.0,29035
1169,12/13/2016,299,21.0,38908124.0,61552529.017000005,68858.0,206090.0,39023
1170,12/14/2016,257,16.0,38945923.0,61624327.017000005,71798.0,206130.0,37799
1171,12/15/2016,80,13.0,38970925.0,61670167.017000005,45840.0,206145.0,25002
1172,12/16/2016,139,11.0,38995409.0,61718455.017000005,48288.0,206171.0,24484
1173,12/17/2016,36,7.0,39002402.0,61740818.017000005,22363.0,206176.0,6993
1174,12/18/2016,168,14.0,39018697.0,61779277.017000005,38459.0,206200.0,16295
1175,12/19/2016,119,12.0,39044345.0,61829682.017000005,50405.0,206225.0,25648
1176,12/20/2016,202,22.0,39072022.0,61880090.017000005,50408.0,206250.0,27677
1177,12/21/2016,244,20.0,39102633.0,61935836.017000005,55746.0,206270.0,30611
1178,12/22/2016,302,18.0,39133507.0,61992277.017000005,56441.0,206293.0,30874
1179,12/23/2016,399,27.0,39159842.0,62045595.017000005,53318.0,206320.0,26335
1180,12/24/2016,147,10.0,39167856.0,62073628.017000005,28033.0,206334.0,8014
1181,12/25/2016,1052,43.0,39177775.0,62111837.017000005,38209.0,206369.0,9919
1182,12/26/2016,315,27.0,39188549.0,62144283.017000005,32446.0,206400.0,10774
1183,12/27/2016,960,68.0,39214495.0,62205662.017000005,61379.0,206450.0,25946
1184,12/28/2016,619,38.0,39238091.0,62258599.017000005,52937.0,206476.0,23596
1185,12/29/2016,104,8.0,39251293.0,62288230.017000005,29631.0,206503.0,13202
1186,12/30/2016,641,49.0,39272659.0,62333973.017000005,45743.0,206543.0,21366
1187,12/31/2016,798,33.0,39288584.0,62380783.017000005,46810.0,206585.0,15925
1188,1/1/2017,1237,33.0,39304593.0,62431544.017000005,50761.0,206624.0,16009
1189,1/2/2017,142,15.0,39313514.0,62453089.017000005,21545.0,206675.0,8921
1190,1/3/2017,42,15.0,39327712.0,62478968.017000005,25879.0,206728.0,14198
1191,1/4/2017,475,29.0,39361751.0,62548934.017000005,69966.0,206778.0,34039
1192,1/5/2017,214,17.0,39390144.0,62601380.017000005,52446.0,206845.0,28393
1193,1/6/2017,157,17.0,39414321.0,62650344.017000005,48964.0,206879.0,24177
1194,1/7/2017,21,4.0,39418746.0,62673900.017000005,23556.0,206892.0,4425
1195,1/8/2017,27,2.0,39425163.0,62696656.017000005,22756.0,206907.0,6417
1196,1/9/2017,30,2.0,39441019.0,62731865.017000005,35209.0,206933.0,15856
1197,1/10/2017,67,12.0,39464251.0,62778081.017000005,46216.0,206955.0,23232
1198,1/11/2017,208,37.0,39496670.0,62841180.017000005,63099.0,206981.0,32419
1199,1/12/2017,479,30.0,39536453.0,62925943.017000005,84763.0,207021.0,39783
1200,1/13/2017,373,43.0,39570064.0,63001790.017000005,75847.0,207059.0,33611
1201,1/14/2017,252,33.0,39583883.0,63044880.017000005,43090.0,207087.0,13819
1202,1/15/2017,476,19.0,39601267.0,63095618.017000005,50738.0,207120.0,17384
1203,1/16/2017,448,30.0,39625377.0,63147282.017000005,51664.0,207163.0,24110
1204,1/17/2017,63,15.0,39644023.0,63187979.017000005,40697.0,207198.0,18646
1205,1/18/2017,146,17.0,39674880.0,63245957.017000005,57978.0,207224.0,30857
1206,1/19/2017,391,27.0,39711441.0,63318034.017000005,72077.0,207262.0,36561
1207,1/20/2017,184,19.0,39738193.0,63374513.017000005,56479.0,207288.0,26752
1208,1/21/2017,957,31.0,39764803.0,63439175.017000005,64662.0,207336.0,26610
1209,1/22/2017,520,25.0,39785326.0,63488543.017000005,49368.0,207368.0,20523
1210,1/23/2017,54,20.0,39801148.0,63526230.017000005,37687.0,207399.0,15822
1211,1/24/2017,28,5.0,39814319.0,63561849.017000005,35619.0,207414.0,13171
1212,1/25/2017,301,29.0,39851250.0,63633267.017000005,71418.0,207453.0,36931
1213,1/26/2017,223,28.0,39884252.0,63697017.017000005,63750.0,207501.0,33002
1214,1/27/2017,231,23.0,39916646.0,63767206.017000005,70189.0,207540.0,32394
1215,1/28/2017,402,25.0,39937948.0,63821161.017000005,53955.0,207567.0,21302
1216,1/29/2017,585,26.0,39960475.0,63884015.017000005,62854.0,207620.0,22527
1217,1/30/2017,163,32.0,39990091.0,63943990.017000005,59975.0,207673.0,29616
1218,1/31/2017,62,19.0,40015260.0,63992674.017000005,48684.0,207706.0,25169
1219,2/1/2017,194,22.0,40050481.0,64070313.017000005,77639.0,207749.0,35221
1220,2/2/2017,216,27.0,40084998.0,64141040.017000005,70727.0,207793.0,34517
1221,2/3/2017,181,32.0,40114630.0,64205741.017000005,64701.0,207825.0,29632
1222,2/4/2017,413,14.0,40133834.0,64250861.017000005,45120.0,207861.0,19204
1223,2/5/2017,337,19.0,40153893.0,64301393.017000005,50532.0,207890.0,20059
1224,2/6/2017,305,49.0,40187308.0,64373906.017000005,72513.0,207930.0,33415
1225,2/7/2017,54,17.0,40210361.0,64431666.017000005,57760.0,207962.0,23053
1226,2/8/2017,483,32.0,40250789.0,64522096.017000005,90430.0,208011.0,40428
1227,2/9/2017,0,0.0,40250789.0,64522096.017000005,0.0,208018.0,0
1228,2/10/2017,15,1.0,40252786.0,64530440.017000005,8344.0,208030.0,1997
1229,2/11/2017,170,13.0,40261745.0,64556712.017000005,26272.0,208037.0,8959
1230,2/12/2017,26,5.0,40267546.0,64583180.017000005,26468.0,208054.0,5801
1231,2/13/2017,72,18.0,40291403.0,64641890.017000005,58710.0,208076.0,23857
1232,2/14/2017,154,16.0,40321071.0,64720420.017000005,78530.0,208099.0,29668
1233,2/15/2017,170,30.0,40353123.0,64792803.017000005,72383.0,208137.0,32052
1234,2/16/2017,104,16.0,40382243.0,64856354.017000005,63551.0,208163.0,29120
1235,2/17/2017,247,37.0,40410978.0,64923884.017000005,67530.0,208200.0,28735
1236,2/18/2017,2078,114.0,40441549.0,65023010.017000005,99126.0,208258.0,30571
1237,2/19/2017,3746,122.0,40478512.0,65148176.017000005,125166.0,208347.0,36963
1238,2/20/2017,1512,75.0,40510804.0,65239588.017000005,91412.0,208436.0,32292
1239,2/21/2017,308,48.0,40543447.0,65324355.017000005,84767.0,208516.0,32643
1240,2/22/2017,439,36.0,40581566.0,65415006.017000005,90651.0,208594.0,38119
1241,2/23/2017,828,88.0,40624000.0,65513560.017000005,98554.0,208658.0,42434
1242,2/24/2017,1534,119.0,40671031.0,65630715.017000005,117155.0,208767.0,47031
1243,2/25/2017,2035,77.0,40704376.0,65735024.017000005,104309.0,208886.0,33345
1244,2/26/2017,849,33.0,40729089.0,65810220.017000005,75196.0,208966.0,24713
1245,2/27/2017,388,42.0,40765073.0,65890414.017000005,80194.0,209035.0,35984
1246,2/28/2017,504,60.0,40806908.0,65983056.017000005,92642.0,209119.0,41835
1247,3/1/2017,393,51.0,40847500.0,66069000.017000005,85944.0,209229.0,40592
1248,3/2/2017,320,44.0,40883239.0,66142839.017000005,73839.0,209310.0,35739
1249,3/3/2017,292,39.0,40914344.0,66211541.017000005,68702.0,209370.0,31105
1250,3/4/2017,252,14.0,40929990.0,66254649.017000005,43108.0,209404.0,15646
1251,3/5/2017,312,22.0,40945909.0,66305573.017000005,50924.0,209451.0,15919
1252,3/6/2017,321,39.0,40978376.0,66378349.017000005,72776.0,209536.0,32467
1253,3/7/2017,181,29.0,41008059.0,66442003.017000005,63654.0,209587.0,29683
1254,3/8/2017,694,55.0,41051529.0,66543576.017000005,101573.0,209656.0,43470
1255,3/9/2017,764,34.0,41096780.0,66643026.017000005,99450.0,209728.0,45251
1256,3/10/2017,95,15.0,41115192.0,66684997.017000005,41971.0,209758.0,18412
1257,3/11/2017,183,27.0,41130377.0,66733376.017000005,48379.0,209781.0,15185
1258,3/12/2017,167,9.0,41143819.0,66771490.017000005,38114.0,209799.0,13442
1259,3/13/2017,205,14.0,41171236.0,66830258.017000005,58768.0,209827.0,27417
1260,3/14/2017,0,0.0,41171236.0,66830258.017000005,0.0,209843.0,0
1261,3/15/2017,0,0.0,41171236.0,66830258.017000005,0.0,209859.0,0
1262,3/16/2017,0,0.0,41171236.0,66830258.017000005,0.0,209870.0,0
1263,3/17/2017,151,15.0,41178334.0,66855651.017000005,25393.0,209888.0,7098
1264,3/18/2017,93,6.0,41182440.0,66873097.017000005,17446.0,209910.0,4106
1265,3/19/2017,339,21.0,41192990.0,66906441.017000005,33344.0,209943.0,10550
1266,3/20/2017,288,21.0,41220368.0,66966804.017000005,60363.0,210002.0,27378
1267,3/21/2017,479,47.0,41257192.0,67044908.017000005,78104.0,210073.0,36824
1268,3/22/2017,140,15.0,41284119.0,67100621.017000005,55713.0,210121.0,26927
1269,3/23/2017,291,25.0,41314004.0,67174966.017,74345.0,210160.0,29885
1270,3/24/2017,485,39.0,41348023.0,67257647.017,82681.0,210199.0,34019
1271,3/25/2017,1721,60.0,41377670.0,67343940.017,86293.0,210267.0,29647
1272,3/26/2017,546,30.0,41397563.0,67399079.017,55139.0,210318.0,19893
1273,3/27/2017,318,40.0,41423864.0,67458693.017,59614.0,210388.0,26301
1274,3/28/2017,91,20.0,41445454.0,67504696.017,46003.0,210448.0,21590
1275,3/29/2017,830,97.0,41487884.0,67596221.017,91525.0,210559.0,42430
1276,3/30/2017,669,61.0,41527630.0,67687262.017,91041.0,210623.0,39746
1277,3/31/2017,20,5.0,41534576.0,67710724.017,23462.0,210670.0,6946
1278,4/1/2017,767,43.0,41558425.0,67778023.017,67299.0,210739.0,23849
1279,4/2/2017,3639,58.0,41598204.0,67908110.017,130087.0,210915.0,39779
1280,4/3/2017,970,68.0,41641688.0,68012327.017,104217.0,211075.0,43484
1281,4/4/2017,183,23.0,41671678.0,68075418.017,63091.0,211171.0,29990
1282,4/5/2017,1192,59.0,41719313.0,68183699.017,108281.0,211310.0,47635
1283,4/6/2017,67,12.0,41737333.0,68228110.017,44411.0,211362.0,18020
1284,4/7/2017,456,43.0,41773112.0,68309468.017,81358.0,211440.0,35779
1285,4/8/2017,2719,83.0,41809048.0,68418354.017,108886.0,211589.0,35936
1286,4/9/2017,4390,114.0,41852943.0,68555594.017,137240.0,211806.0,43895
1287,4/10/2017,2164,139.0,41903365.0,68679950.017,124356.0,212050.0,50422
1288,4/11/2017,2699,135.0,41960674.0,68830172.017,150222.0,212298.0,57309
1289,4/12/2017,1493,108.0,42011862.0,68944131.017,113959.0,212484.0,51188
1290,4/13/2017,2388,129.0,42064777.0,69075359.017,131228.0,212648.0,52915
1291,4/14/2017,3451,273.0,42117007.0,69224741.017,149382.0,212812.0,52230
1292,4/15/2017,3981,235.0,42159538.0,69359267.017,134526.0,212950.0,42531
1293,4/16/2017,6143,361.0,42207675.0,69517179.017,157912.0,213172.0,48137
1294,4/17/2017,2019,234.0,42260922.0,69644798.017,127619.0,213385.0,53247
1295,4/18/2017,1624,194.0,42314731.0,69770927.017,126129.0,213580.0,53809
1296,4/19/2017,738,55.0,42360519.0,69868514.017,97587.0,213703.0,45788
1297,4/20/2017,1065,172.0,42404779.0,69976941.017,108427.0,213819.0,44260
1298,4/21/2017,1194,129.0,42444647.0,70069289.017,92348.0,213913.0,39868
1299,4/22/2017,5173,102.0,42479243.0,70170733.017,101444.0,214028.0,34596
1300,4/23/2017,4541,420.0,42528349.0,70313296.017,142563.0,214278.0,49106
1301,4/24/2017,1143,123.0,42577041.0,70416537.017,103241.0,214462.0,48692
1302,4/25/2017,201,36.0,42597373.0,70464366.017,47829.0,214552.0,20332
1303,4/26/2017,595,109.0,42635100.0,70546225.017,81859.0,214654.0,37727
1304,4/27/2017,1412,266.0,42687135.0,70668619.017,122394.0,214793.0,52035
1305,4/28/2017,2963,458.0,42749334.0,70832284.017,163665.0,214965.0,62199
1306,4/29/2017,5699,562.0,42807035.0,71012574.017,180290.0,215219.0,57701
1307,4/30/2017,2921,340.0,42849963.0,71137879.017,125305.0,215455.0,42928
1308,5/1/2017,1813,311.0,42906181.0,71274554.017,136675.0,215724.0,56218
1309,5/2/2017,1827,309.0,42967386.0,71417139.017,142585.0,216017.0,61205
1310,5/3/2017,1537,247.0,43026637.0,71559075.017,141936.0,216239.0,59251
1311,5/4/2017,1626,239.0,43084065.0,71703658.017,144583.0,216436.0,57428
1312,5/5/2017,355,52.0,43108074.0,71761936.017,58278.0,216535.0,24009
1313,5/6/2017,3349,363.0,43154690.0,71889815.017,127879.0,216768.0,46616
1314,5/7/2017,1921,196.0,43188983.0,71980440.017,90625.0,216928.0,34293
1315,5/8/2017,1230,253.0,43240536.0,72094700.017,114260.0,217147.0,51553
1316,5/9/2017,1179,199.0,43296997.0,72212957.017,118257.0,217341.0,56461
1317,5/10/2017,1362,225.0,43355449.0,72349037.017,136080.0,217512.0,58452
1318,5/11/2017,1313,205.0,43412657.0,72484736.017,135699.0,217673.0,57208
1319,5/12/2017,1784,189.0,43469328.0,72617213.017,132477.0,217840.0,56671
1320,5/13/2017,117,0.0,43475032.0,72645406.017,28193.0,217905.0,5704
1321,5/14/2017,2664,222.0,43513761.0,72760225.017,114819.0,218120.0,38729
1322,5/15/2017,1279,185.0,43568476.0,72890095.017,129870.0,218356.0,54715
1323,5/16/2017,1850,283.0,43632980.0,73047506.017,157411.0,218690.0,64504
1324,5/17/2017,1864,241.0,43698771.0,73201006.017,153500.0,219023.0,65791
1325,5/18/2017,1929,270.0,43762524.0,73350843.017,149837.0,219304.0,63753
1326,5/19/2017,2310,275.0,43824667.0,73496675.017,145832.0,219564.0,62143
1327,5/20/2017,3486,251.0,43872525.0,73632080.017,135405.0,219776.0,47858
1328,5/21/2017,4903,287.0,43927398.0,73792099.017,160019.0,220097.0,54873
1329,5/22/2017,218,22.0,43952025.0,73853148.017,61049.0,220269.0,24627
1330,5/23/2017,1579,224.0,44012049.0,73992828.017,139680.0,220513.0,60024
1331,5/24/2017,1558,153.0,44072670.0,74128310.017,135482.0,220735.0,60621
1332,5/25/2017,143,27.0,44090164.0,74179053.017,50743.0,220840.0,17494
1333,5/26/2017,2224,306.0,44143927.0,74312455.017,133402.0,221049.0,53763
1334,5/27/2017,4590,511.0,44190460.0,74458379.017,145924.0,221271.0,46533
1335,5/28/2017,5229,374.0,44237184.0,74609442.017,151063.0,221515.0,46724
1336,5/29/2017,1149,77.0,44263505.0,74685267.017,75825.0,221745.0,26321
1337,5/30/2017,962,204.0,44313697.0,74799896.017,114629.0,222057.0,50192
1338,5/31/2017,1596,197.0,44373191.0,74941993.017,142097.0,222764.0,59494
1339,6/1/2017,1957,289.0,44440595.0,75105056.017,163063.0,222977.0,67404
1340,6/2/2017,2315,357.0,44507500.0,75262355.017,157299.0,223162.0,66905
1341,6/3/2017,4627,356.0,44563763.0,75418067.017,155712.0,223356.0,56263
1342,6/4/2017,2270,103.0,44603901.0,75518638.017,100571.0,223520.0,40138
1343,6/5/2017,1286,204.0,44659783.0,75642433.017,123795.0,223719.0,55882
1344,6/6/2017,523,89.0,44701051.0,75729112.017,86679.0,223834.0,41268
1345,6/7/2017,1536,258.0,44765503.0,75878965.017,149853.0,223969.0,64452
1346,6/8/2017,1631,266.0,44828155.0,76011681.017,132716.0,224131.0,62652
1347,6/9/2017,2513,313.0,44894659.0,76168468.017,156787.0,224289.0,66504
1348,6/10/2017,4764,296.0,44951745.0,76319371.017,150903.0,224455.0,57086
1349,6/11/2017,3941,179.0,45003172.0,76460082.017,140711.0,224654.0,51427
1350,6/12/2017,1561,201.0,45061042.0,76593646.017,133564.0,224889.0,57870
1351,6/13/2017,1407,179.0,45121962.0,76723090.017,129444.0,225078.0,60920
1352,6/14/2017,1573,218.0,45182472.0,76861078.017,137988.0,225231.0,60510
1353,6/15/2017,1885,227.0,45247233.0,77005591.017,144513.0,225430.0,64761
1354,6/16/2017,1507,177.0,45303634.0,77133792.017,128201.0,225556.0,56401
1355,6/17/2017,2243,209.0,45338533.0,77217547.017,83755.0,225683.0,34899
1356,6/18/2017,3730,295.0,45388002.0,77355961.017,138414.0,225864.0,49469
1357,6/19/2017,878,158.0,45426310.0,77444018.017,88057.0,226025.0,38308
1358,6/20/2017,1781,215.0,45490980.0,77590812.017,146794.0,226220.0,64670
1359,6/21/2017,1666,258.0,45558195.0,77745337.017,154525.0,226394.0,67215
1360,6/22/2017,1818,260.0,45624499.0,77903790.017,158453.0,226589.0,66304
1361,6/23/2017,1585,205.0,45679820.0,78033587.017,129797.0,226695.0,55321
1362,6/24/2017,4277,314.0,45731970.0,78174869.017,141282.0,226849.0,52150
1363,6/25/2017,4527,256.0,45786615.0,78333494.017,158625.0,227015.0,54645
1364,6/26/2017,2024,297.0,45849276.0,78478815.017,145321.0,227211.0,62661
1365,6/27/2017,1697,229.0,45914038.0,78629927.017,151112.0,227418.0,64762
1366,6/28/2017,1893,208.0,45981778.0,78789190.017,159263.0,227679.0,67740
1367,6/29/2017,1703,210.0,46046038.0,78935609.017,146419.0,227855.0,64260
1368,6/30/2017,2024,293.0,46104698.0,79068192.017,132583.0,228047.0,58660
1369,7/1/2017,2828,372.0,46141435.0,79175318.017,107126.0,228157.0,36737
1370,7/2/2017,4314,458.0,46184470.0,79303715.017,128397.0,228306.0,43035
1371,7/3/2017,3243,316.0,46232663.0,79433955.017,130240.0,228473.0,48193
1372,7/4/2017,4929,315.0,46282587.0,79580396.017,146441.0,228669.0,49924
1373,7/5/2017,1886,267.0,46342908.0,79729883.017,149487.0,228908.0,60321
1374,7/6/2017,1646,264.0,46405055.0,79870650.017,140767.0,229085.0,62147
1375,7/7/2017,1283,216.0,46449123.0,79974306.017,103656.0,229241.0,44068
1376,7/8/2017,4138,333.0,46504138.0,80120744.017,146438.0,229453.0,55015
1377,7/9/2017,4471,340.0,46561256.0,80280658.017,159914.0,229680.0,57118
1378,7/10/2017,1546,359.0,46622164.0,80422121.017,141463.0,229933.0,60908
1379,7/11/2017,1269,227.0,46683834.0,80563584.017,141463.0,230159.0,61670
1380,7/12/2017,1376,179.0,46745620.0,80696458.017,132874.0,230336.0,61786
1381,7/13/2017,1322,180.0,46802095.0,80822985.017,126527.0,230514.0,56475
1382,7/14/2017,570,101.0,46833946.0,80893462.017,70477.0,230610.0,31851
1383,7/15/2017,4761,378.0,46890445.0,81041529.017,148067.0,230772.0,56499
1384,7/16/2017,4497,308.0,46947278.0,81195195.017,153666.0,230981.0,56833
1385,7/17/2017,1675,289.0,47009833.0,81336518.017,141323.0,231225.0,62555
1386,7/18/2017,1724,243.0,47076067.0,81481141.017,144623.0,231416.0,66234
1387,7/19/2017,1617,267.0,47139983.0,81624418.017,143277.0,231603.0,63916
1388,7/20/2017,1439,229.0,47199648.0,81756289.017,131871.0,231741.0,59665
1389,7/21/2017,1929,304.0,47259722.0,81892619.017,136330.0,231882.0,60074
1390,7/22/2017,3634,332.0,47307735.0,82016891.017,124272.0,232049.0,48013
1391,7/23/2017,3164,249.0,47354680.0,82133926.017,117035.0,232212.0,46945
1392,7/24/2017,989,113.0,47398473.0,82238386.017,104460.0,232359.0,43793
1393,7/25/2017,1549,285.0,47463812.0,82386928.017,148542.0,232521.0,65339
1394,7/26/2017,2054,248.0,47534141.0,82555531.017,168603.0,232674.0,70329
1395,7/27/2017,1666,214.0,47599914.0,82699974.017,144443.0,232820.0,65773
1396,7/28/2017,2293,297.0,47663825.0,82851488.017,151514.0,232984.0,63911
1397,7/29/2017,4085,324.0,47716780.0,82983997.017,132509.0,233138.0,52955
1398,7/30/2017,5214,376.0,47776144.0,83149420.017,165423.0,233360.0,59364
1399,7/31/2017,1862,263.0,47840375.0,83302543.017,153123.0,233614.0,64231
1400,8/1/2017,1813,272.0,47907051.0,83450197.017,147654.0,233824.0,66676
1401,8/2/2017,3291,139.0,47963230.0,83572819.017,122622.0,233958.0,56179
1402,8/3/2017,1849,257.0,48029374.0,83719677.017,146858.0,234160.0,66144
1403,8/4/2017,2212,325.0,48085765.0,83848426.017,128749.0,234312.0,56391
1404,8/5/2017,5299,415.0,48144731.0,84017937.017,169511.0,234524.0,58966
1405,8/6/2017,4686,292.0,48201204.0,84179429.017,161492.0,234715.0,56473
1406,8/7/2017,249,34.0,48224599.0,84235356.017,55927.0,234851.0,23395
1407,8/8/2017,1738,331.0,48289827.0,84381257.017,145901.0,235084.0,65228
1408,8/9/2017,1952,300.0,48357701.0,84551781.017,170524.0,235283.0,67874
1409,8/10/2017,1834,262.0,48423946.0,84703196.017,151415.0,235457.0,66245
1410,8/11/2017,2360,358.0,48487080.0,84850294.017,147098.0,235623.0,63134
1411,8/12/2017,5409,405.0,48547611.0,85023875.017,173581.0,235890.0,60531
1412,8/13/2017,4755,337.0,48605122.0,85185915.017,162040.0,236098.0,57511
